#full_idealized_MIEZE_4p5A_sx_sy_sz_300kHz_M2# t, y, Sx, Sy, Sz
0.05595358315347142, 49.189839537060834, 0.694325216631331, -0.7160357518427646, -0.07214650744431143
0.055993583153471416, 49.225004283813256, 0.6892531177683814, -0.7214398165377389, -0.06674244274933706
0.056033583153471414, 49.26016903056568, 0.6840969008839641, -0.7268039308528575, -0.06137832843421841
0.05607358315347141, 49.2953337773181, 0.6788571952545401, -0.7321274401393834, -0.0560548191476926
0.05611358315347141, 49.33049852407052, 0.6735346403457269, -0.7374096947041094, -0.050772564582966535
0.05615358315347141, 49.36566327082294, 0.6681298857342568, -0.7426500498886491, -0.04553220939842684
0.05619358315347141, 49.400828017575364, 0.6626435910287015, -0.7478478661481117, -0.04033439313896427
0.056233583153471406, 49.43599276432778, 0.6570764257889715, -0.7530025091291538, -0.03517975015792221
0.056273583153471404, 49.4711575110802, 0.6514290694446015, -0.7581133497473972, -0.030068909539678765
0.0563135831534714, 49.50632225783262, 0.6457022112118315, -0.7631797642642041, -0.025002495022871822
0.0563535831534714, 49.54148700458504, 0.639896550009493, -0.7682011343627994, -0.019981124924276603
0.0563935831534714, 49.576651751337465, 0.6340127943737117, -0.7731768472237311, -0.015005412063344863
0.0564335831534714, 49.61181649808989, 0.6280516623714361, -0.778106295599661, -0.010075963687415009
0.056473583153471396, 49.64698124484231, 0.6220138815128023, -0.7829888778894738, -0.005193381397602246
0.056513583153471394, 49.68214599159473, 0.6159001886623482, -0.7878239982116982, -0.0003582610753778146
0.05655358315347139, 49.71731073834715, 0.6097113299490836, -0.7926110664772298, 0.004428807190153749
0.05659358315347139, 49.75247548509957, 0.6034480606754319, -0.7973494984613465, 0.009167239174270429
0.05663358315347139, 49.787640231851995, 0.5971111452250507, -0.802038715875009, 0.013856456587932844
0.05667358315347139, 49.82280497860441, 0.590701356969545, -0.8066781464354361, 0.01849588714835997
0.056713583153471386, 49.85796972535683, 0.5842194781740828, -0.811267223935948, 0.023084964648871817
0.056753583153471385, 49.89313447210925, 0.5776662999019263, -0.8158053883150668, 0.027623129027990606
0.05679358315347138, 49.928299218861675, 0.571042621917888, -0.8202920857248681, 0.03210982643779193
0.05683358315347138, 49.963463965614096, 0.5643492525907261, -0.8247267685985739, 0.03654450931149762
0.05687358315347138, 49.99862871236652, 0.5575870087944891, -0.8291088957173783, 0.04092663643030206
0.05691358315347138, 50.03379345911894, 0.5507567158088226, -0.8334379322765, 0.045255672989423734
0.05695358315347138, 50.06895820587136, 0.5438592072182504, -0.8377133499504503, 0.049531090663374036
0.056993583153471375, 50.10412295262378, 0.5368953248104422, -0.8419346269575116, 0.05375236767043533
0.05703358315347137, 50.139287699376204, 0.5298659184734794, -0.8461012481234167, 0.05791898883634035
0.05707358315347137, 50.174452446128626, 0.522771846092133, -0.8502127049442216, 0.06203044565714528
0.05711358315347137, 50.20961719288105, 0.5156139734431655, -0.854268495648365, 0.06608623636128869
0.05715358315347137, 50.24478193963346, 0.5083931740896697, -0.8582681252579053, 0.07008586597082891
0.05719358315347137, 50.279946686385884, 0.5011103292744564, -0.8622111056489287, 0.0740288463618523
0.057233583153471365, 50.315111433138306, 0.4937663278125064, -0.8660969556111212, 0.07791469632404488
0.057273583153471364, 50.35027617989073, 0.4863620659824968, -0.8699252009064968, 0.0817429416194205
0.05731358315347136, 50.38544092664315, 0.4788984474174175, -0.8736953743272742, 0.0855131150401978
0.05735358315347136, 50.42060567339557, 0.4713763829942895, -0.8774070157528957, 0.08922475646581939
0.05739358315347136, 50.45577042014799, 0.4637967907229997, -0.8810596722061822, 0.09287741291910592
0.05743358315347136, 50.490935166900414, 0.45616059563426453, -0.8846528979086148, 0.09647063862153857
0.057473583153471355, 50.526099913652835, 0.44846872966673745, -0.888186254334739, 0.10000399504766276
0.057513583153471354, 50.56126466040526, 0.4407221315532727, -0.8916593102656831, 0.10347705097860688
0.05755358315347135, 50.59642940715768, 0.43292174670636047, -0.8950716418417854, 0.10688938255470917
0.05759358315347135, 50.63159415391009, 0.4250685271027464, -0.8984228326143229, 0.11024057332724657
0.05763358315347135, 50.666758900662515, 0.41716343116725035, -0.9017124735963353, 0.11353021430925901
0.05767358315347135, 50.70192364741494, 0.40920742365579793, -0.9049401633125395, 0.11675790402546316
0.057713583153471346, 50.73708839416736, 0.4012014755376795, -0.9081055078483257, 0.11992324856124935
0.057753583153471344, 50.77225314091978, 0.3931465638770508, -0.9112081208978322, 0.12302586161075585
0.05779358315347134, 50.8074178876722, 0.38504367171369014, -0.9142476238110908, 0.12606536452401448
0.05783358315347134, 50.84258263442462, 0.3768937879430255, -0.9172236456402383, 0.12904138635316198
0.05787358315347134, 50.877747381177045, 0.3686979071954479, -0.9201358231847875, 0.1319535638977112
0.05791358315347134, 50.91291212792947, 0.3604570297149241, -0.9229838010359533, 0.1348015417488771
0.057953583153471336, 50.94807687468189, 0.3521721612369248, -0.9257672316200277, 0.13758497233295142
0.057993583153471334, 50.98324162143431, 0.3438443128656823, -0.9284857752407979, 0.1403035159537216
0.05803358315347133, 51.018406368186724, 0.335474500950793, -0.9311391001210042, 0.14295684083392793
0.05807358315347133, 51.053571114939146, 0.32706374696317986, -0.9337268824428308, 0.14554462315575448
0.05811358315347133, 51.08873586169157, 0.31861307737042965, -0.9362488063874248, 0.1480665471003485
