# full_idealized_MIEZE_4p5A_sx_sy_sz_417p1kHz# t, y, Sx, Sy, Sz
2.1342006410747962, 1876.2156265563212, 0.3395434415487839, 0.8346591358201236, 0.4336522754957382
2.134240641074796, 1876.2507913030734, 0.2960367765063459, 0.8348524795723782, 0.46409425971638346
2.134280641074796, 1876.2859560498257, 0.24984713057680819, 0.8350203513030474, 0.4902217270698096
2.1343206410747957, 1876.321120796578, 0.20139678412454526, 0.8351627458902404, 0.5118031267054917
2.1343606410747955, 1876.3562855433302, 0.15112748002945678, 0.8352796589893927, 0.5286476077577008
2.1344006410747953, 1876.3914502900825, 0.09949657334812964, 0.8353710870334011, 0.5406065998630145
2.134440641074795, 1876.4266150368348, 0.0469730585197474, 0.835437027232733, 0.547575037891767
2.134480641074795, 1876.461779783587, -0.0059664940188471904, 0.8354774775755075, 0.5494922220369357
2.1345206410747948, 1876.4969445303393, -0.0588420593722579, 0.8354924368275639, 0.5463423071337793
2.1345606410747946, 1876.5321092770914, -0.11117430508903348, 0.8354819045324908, 0.5381544178428805
2.1346006410747944, 1876.5672740238438, -0.16248873050150686, 0.8354458810116481, 0.5250023891024755
2.1346406410747942, 1876.602438770596, -0.21231976566028443, 0.8353843673641521, 0.5070041340281793
2.134680641074794, 1876.6376035173482, -0.2602147973217797, 0.835297365466842, 0.48432064419392745
2.134720641074794, 1876.6727682641006, -0.30573808996429896, 0.8351848779742247, 0.45715462995236505
2.1347606410747937, 1876.707933010853, -0.34847457053891157, 0.8350469083183948, 0.42574881113093366
2.1348006410747935, 1876.743097757605, -0.3880334466024506, 0.8348834607089255, 0.39038387105664374
2.1348406410747933, 1876.7782625043574, -0.4240516286274845, 0.8346945401327437, 0.35137608940315773
2.134880641074793, 1876.8134272511097, -0.45619692863323025, 0.8344801523539788, 0.3090746718036611
2.134920641074793, 1876.8485919978618, -0.4841710088264178, 0.8342403039137821, 0.26385879651731003
2.1349606410747928, 1876.8837567446142, -0.5077120556755175, 0.8339750021301314, 0.2161344006613194
2.1350006410747926, 1876.9189214913665, -0.5265971567580736, 0.833684255097608, 0.16633073061060732
2.1350406410747924, 1876.9540862381186, -0.5406443598105651, 0.8333680716871453, 0.11489668310804645
2.1350806410747922, 1876.989250984871, -0.5497143956637197, 0.8330264615457622, 0.062296965406841674
2.135120641074792, 1877.024415731623, -0.5537120491529754, 0.8326594350962692, 0.009008104368690803
2.135160641074792, 1877.0595804783754, -0.5525871646419348, 0.832267003536946, -0.044485664146145354
2.1352006410747917, 1877.0947452251278, -0.5463352754732546, 0.8318491788412038, -0.09769659305068443
